,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
204474,7,19,1,0,1,10,NI,3,none,0.0,173.316,0.432418,0.0788366,57,w57_f1_c10
204617,7,19,1,1,1,10,NI,3,none,0.0,167.521,0.409079,0.0858548,57,w57_f1_c10
206470,7,19,1,2,1,10,NI,3,none,0.0,172.344,0.359142,0.0687925,57,w57_f1_c10
206672,7,19,1,3,1,10,NI,3,none,0.0,172.862,0.361015,0.0653827,57,w57_f1_c10
206878,7,19,1,4,1,10,NI,3,none,0.0,181.48,0.384085,0.0656614,57,w57_f1_c10
207087,7,19,1,5,1,10,NI,3,none,0.0,191.83,0.401996,0.0684952,57,w57_f1_c10
207295,7,19,1,6,1,10,NI,3,none,0.0,200.358,0.407344,0.0696221,57,w57_f1_c10
207503,7,19,1,7,1,10,NI,3,none,0.0,190.448,0.400207,0.0645017,57,w57_f1_c10
207712,7,19,1,8,1,10,NI,3,none,0.0,211.483,0.41411,0.0667673,57,w57_f1_c10
207920,7,19,1,9,1,10,NI,3,none,0.0,208.039,0.401184,0.0620971,57,w57_f1_c10
204806,7,19,1,10,1,10,NI,3,none,0.0,208.842,0.411668,0.0654985,57,w57_f1_c10
205015,7,19,1,11,1,10,NI,3,none,0.0,208.194,0.452702,0.0674367,57,w57_f1_c10
205225,7,19,1,12,1,10,NI,3,none,0.0,207.16,0.437959,0.0657888,57,w57_f1_c10
205434,7,19,1,13,1,10,NI,3,none,0.0,199.134,0.410695,0.0633884,57,w57_f1_c10
205642,7,19,1,14,1,10,NI,3,none,0.0,196.513,0.420133,0.0649737,57,w57_f1_c10
205853,7,19,1,15,1,10,NI,3,none,0.0,199.557,0.418269,0.0632118,57,w57_f1_c10
206063,7,19,1,16,1,10,NI,3,none,0.0,193.18,0.395017,0.0621787,57,w57_f1_c10
206271,7,19,1,17,1,10,NI,3,none,0.0,182.522,0.343128,0.0561802,57,w57_f1_c10
204475,7,19,1,0,1,11,NI,3,none,0.0,165.998,0.378225,0.102844,57,w57_f1_c11
204618,7,19,1,1,1,11,NI,3,none,0.0,155.873,0.284854,0.127602,57,w57_f1_c11
206471,7,19,1,2,1,11,NI,3,none,0.0,153.037,0.260726,0.10257,57,w57_f1_c11
206673,7,19,1,3,1,11,NI,3,none,0.0,150.386,0.265724,0.104544,57,w57_f1_c11
206879,7,19,1,4,1,11,NI,3,none,0.0,144.163,0.261555,0.0979467,57,w57_f1_c11
207088,7,19,1,5,1,11,NI,3,none,0.0,148.33,0.274577,0.0948809,57,w57_f1_c11
207296,7,19,1,6,1,11,NI,3,none,0.0,154.519,0.302146,0.0931293,57,w57_f1_c11
207504,7,19,1,7,1,11,NI,3,none,0.0,154.698,0.304135,0.0898458,57,w57_f1_c11
207713,7,19,1,8,1,11,NI,3,none,0.0,153.998,0.282523,0.0860483,57,w57_f1_c11
207921,7,19,1,9,1,11,NI,3,none,0.0,161.736,0.273052,0.079545,57,w57_f1_c11
204807,7,19,1,10,1,11,NI,3,none,0.0,165.411,0.29378,0.0810728,57,w57_f1_c11
